year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,carrier_delay,weather_delay,scheduled_departure_time,actual_departure_time,scheduled_arrival_time,actual_arrival_time,flight_status
2019,12,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",147.0,34.0,8.58,0.52,13.16,288.0,11.0,03:42,04:01,05:10,05:29,on-time
2019,12,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",42.0,9.0,3.23,0.0,1.95,138.0,0.0,00:13,00:28,01:59,02:17,on-time
2019,12,F9,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",14.0,1.0,1.0,0.0,0.0,15.0,0.0,11:45,12:03,13:28,13:47,delayed
2019,12,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",33.0,6.0,0.78,0.08,3.38,35.0,19.0,06:03,06:21,07:31,07:50,on-time
2019,12,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",124.0,59.0,7.4,0.0,42.85,377.0,0.0,03:54,04:13,05:39,05:58,on-time
2019,12,F9,Frontier Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",35.0,7.0,2.44,0.0,1.46,137.0,0.0,00:05,00:20,01:22,01:42,on-time
2019,12,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",218.0,73.0,38.25,0.13,22.67,2291.0,30.0,15:43,15:59,17:07,17:25,on-time
2019,12,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",138.0,26.0,9.07,0.0,7.29,523.0,0.0,14:49,15:06,16:32,16:51,on-time
2019,12,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",39.0,9.0,3.18,0.0,0.25,85.0,0.0,04:54,05:14,07:14,07:31,on-time
2019,12,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",55.0,17.0,7.02,0.0,3.12,192.0,0.0,07:07,07:24,09:17,09:32,on-time
2019,12,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",59.0,15.0,2.51,0.0,7.57,113.0,0.0,02:41,03:01,04:19,04:34,on-time
2019,12,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",79.0,25.0,16.27,0.0,5.65,811.0,0.0,17:21,17:39,18:58,19:16,on-time
2019,12,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",48.0,10.0,2.17,0.0,2.44,98.0,0.0,10:51,11:06,13:02,13:20,on-time
2019,12,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",453.0,97.0,40.22,1.5,28.89,2789.0,58.0,12:59,13:19,15:04,15:19,on-time
2019,12,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",282.0,83.0,26.12,1.09,22.43,1675.0,23.0,16:38,16:55,18:05,18:22,on-time
2019,12,F9,Frontier Airlines Inc.,TUS,"Tucson, AZ: Tucson International",14.0,3.0,0.2,0.0,0.92,13.0,0.0,09:44,10:02,11:25,11:43,on-time
2019,12,F9,Frontier Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",9.0,1.0,1.0,0.0,0.0,30.0,0.0,10:10,10:25,12:07,12:22,delayed
2019,12,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",21.0,0.0,0.0,0.0,0.0,0.0,0.0,00:43,01:02,02:25,02:43,on-time
2019,12,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",14.0,1.0,0.0,0.0,0.0,0.0,0.0,06:45,07:04,08:25,08:44,delayed
2019,12,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",90.0,15.0,6.23,1.06,1.75,534.0,22.0,11:11,11:31,13:01,13:21,on-time
2019,12,G4,Allegiant Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20.0,6.0,2.89,0.0,1.55,280.0,0.0,04:43,05:01,06:58,07:18,on-time
2019,12,G4,Allegiant Air,ALB,"Albany, NY: Albany International",30.0,6.0,2.78,1.0,2.19,136.0,78.0,14:32,14:48,16:01,16:21,on-time
2019,12,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",48.0,6.0,1.94,2.57,1.49,317.0,685.0,05:53,06:09,08:01,08:18,on-time
2019,12,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",56.0,15.0,4.75,0.93,3.24,238.0,14.0,22:54,23:11,00:58,01:15,on-time
2019,12,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",223.0,68.0,7.6,1.82,19.15,816.0,112.0,10:38,10:57,12:35,12:55,on-time
2019,12,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",543.0,196.0,33.1,4.82,63.13,3606.0,197.0,03:24,03:40,04:47,05:02,on-time
2019,12,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",29.0,9.0,2.28,0.55,3.74,182.0,16.0,03:20,03:35,05:04,05:21,on-time
2019,12,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",39.0,5.0,1.53,0.0,3.33,33.0,0.0,00:21,00:41,01:59,02:14,on-time
2019,12,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",48.0,7.0,1.44,0.58,3.46,41.0,22.0,00:13,00:33,02:26,02:43,on-time
2019,12,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",129.0,17.0,3.59,0.67,5.43,92.0,13.0,14:15,14:35,15:39,15:59,on-time
2019,12,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB/MidAmerica",77.0,9.0,1.23,1.96,2.06,53.0,137.0,20:23,20:38,22:00,22:15,on-time
2019,12,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",22.0,4.0,3.13,0.0,0.22,116.0,0.0,12:19,12:38,14:38,14:58,on-time
2019,12,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",85.0,20.0,5.47,1.0,8.41,899.0,62.0,20:09,20:28,21:30,21:49,on-time
2019,12,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",31.0,13.0,2.75,1.0,4.54,53.0,50.0,17:52,18:09,19:32,19:47,on-time
2019,12,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.0,5.0,2.53,0.0,2.3,227.0,0.0,21:53,22:08,00:00,00:15,on-time
2019,12,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",28.0,5.0,1.47,0.63,1.13,57.0,24.0,18:55,19:11,21:02,21:21,on-time
2019,12,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",19.0,5.0,2.26,0.0,0.0,182.0,0.0,14:34,14:52,16:01,16:19,on-time
2019,12,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",27.0,7.0,1.13,0.0,0.23,19.0,0.0,09:09,09:25,10:57,11:15,on-time
2019,12,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",68.0,10.0,2.07,0.88,5.48,331.0,223.0,23:37,23:55,01:06,01:21,on-time
2019,12,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",12.0,4.0,1.32,0.0,0.35,122.0,0.0,03:47,04:07,05:32,05:50,on-time
2019,12,G4,Allegiant Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",36.0,6.0,1.56,0.0,2.22,184.0,0.0,02:14,02:33,04:11,04:30,on-time
2019,12,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",262.0,99.0,20.58,1.82,31.41,1810.0,42.0,19:04,19:23,21:19,21:39,on-time
2019,12,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",8.0,1.0,1.0,0.0,0.0,66.0,0.0,21:50,22:05,23:37,23:53,delayed
2019,12,G4,Allegiant Air,DEN,"Denver, CO: Denver International",8.0,6.0,0.84,0.0,4.29,51.0,0.0,18:30,18:45,20:38,20:53,on-time
2019,12,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",78.0,12.0,5.38,0.0,1.66,253.0,0.0,16:27,16:45,17:48,18:04,on-time
2019,12,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",37.0,1.0,0.0,1.0,0.0,0.0,62.0,14:45,15:02,16:47,17:07,delayed
2019,12,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",11.0,1.0,0.33,0.0,0.0,10.0,0.0,21:10,21:27,23:24,23:42,delayed
2019,12,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",51.0,23.0,5.76,1.0,4.4,304.0,140.0,02:20,02:35,03:39,03:57,on-time
2019,12,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",11.0,2.0,0.38,0.0,0.25,11.0,0.0,19:22,19:39,21:07,21:25,on-time
2019,12,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",58.0,6.0,2.97,0.32,2.71,95.0,19.0,21:16,21:35,22:45,23:03,on-time
2019,12,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",57.0,13.0,4.81,0.18,4.32,156.0,8.0,19:37,19:56,21:49,22:09,on-time
2019,12,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",54.0,12.0,1.4,3.01,3.26,59.0,122.0,20:27,20:42,21:48,22:06,on-time
2019,12,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",21.0,5.0,1.5,0.0,2.54,32.0,0.0,06:29,06:47,08:07,08:24,on-time
2019,12,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",292.0,137.0,19.68,4.48,56.05,2939.0,701.0,12:01,12:16,14:13,14:30,on-time
2019,12,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",72.0,17.0,6.49,1.76,7.43,525.0,103.0,21:55,22:12,23:48,00:03,on-time
2019,12,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",73.0,8.0,1.28,0.17,2.98,86.0,8.0,20:21,20:41,22:13,22:31,on-time
2019,12,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",65.0,9.0,4.03,0.0,3.1,426.0,0.0,16:55,17:10,18:32,18:51,on-time
2019,12,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",19.0,4.0,0.18,0.0,1.73,4.0,0.0,16:31,16:46,17:54,18:12,on-time
2019,12,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",19.0,2.0,0.0,0.0,0.2,0.0,0.0,01:04,01:24,02:25,02:43,on-time
2019,12,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",8.0,1.0,1.0,0.0,0.0,51.0,0.0,11:34,11:51,13:44,13:59,delayed
2019,12,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",30.0,9.0,3.22,1.0,2.19,77.0,24.0,18:31,18:50,20:16,20:31,on-time
2019,12,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",201.0,74.0,12.0,5.67,10.71,1317.0,506.0,06:08,06:27,07:44,08:04,on-time
2019,12,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",21.0,4.0,3.0,0.0,1.0,93.0,0.0,10:30,10:45,12:40,12:59,on-time
2019,12,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",37.0,15.0,3.75,1.0,1.78,277.0,33.0,09:39,09:55,11:23,11:42,on-time
2019,12,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",23.0,4.0,0.18,0.0,1.65,9.0,0.0,20:34,20:50,22:21,22:36,on-time
2019,12,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",16.0,3.0,0.75,0.89,0.43,35.0,39.0,09:05,09:20,11:02,11:20,on-time
2019,12,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",41.0,4.0,1.0,0.65,1.3,15.0,13.0,07:11,07:27,08:53,09:10,on-time
2019,12,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",43.0,4.0,2.15,0.0,1.02,395.0,0.0,06:39,06:58,08:49,09:05,on-time
2019,12,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",17.0,3.0,0.95,0.78,1.01,23.0,14.0,14:52,15:12,16:27,16:43,on-time
2019,12,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",20.0,8.0,1.34,0.84,2.54,36.0,36.0,07:25,07:44,08:57,09:16,on-time
2019,12,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",166.0,55.0,11.36,1.8,16.1,1130.0,37.0,01:19,01:38,02:52,03:09,on-time
2019,12,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",53.0,10.0,0.96,0.0,1.89,49.0,0.0,04:07,04:27,05:50,06:05,on-time
2019,12,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",830.0,233.0,49.34,23.63,69.12,3436.0,2376.0,07:59,08:18,10:11,10:31,on-time
2019,12,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",107.0,33.0,2.33,2.1,15.71,128.0,159.0,07:40,07:56,09:42,10:01,on-time
2019,12,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",70.0,12.0,4.48,0.0,3.21,1550.0,0.0,14:08,14:25,15:51,16:06,on-time
2019,12,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",70.0,16.0,3.39,0.64,2.55,198.0,47.0,09:28,09:44,10:55,11:12,on-time
2019,12,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",11.0,1.0,0.0,0.0,1.0,0.0,0.0,10:21,10:40,12:31,12:46,delayed
2019,12,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9.0,0.0,0.0,0.0,0.0,0.0,0.0,13:51,14:11,15:13,15:31,on-time
2019,12,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",9.0,1.0,0.0,0.0,0.88,0.0,0.0,16:51,17:06,18:28,18:46,delayed
2019,12,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",70.0,4.0,1.72,0.0,0.44,88.0,0.0,00:37,00:55,02:47,03:06,on-time
2019,12,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",64.0,17.0,4.17,0.17,4.13,156.0,33.0,18:11,18:31,19:41,19:59,on-time
2019,12,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",55.0,7.0,2.77,1.55,1.41,71.0,34.0,06:43,06:58,08:52,09:11,on-time
2019,12,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",26.0,3.0,0.79,0.0,0.21,23.0,0.0,11:43,11:59,13:31,13:46,on-time
2019,12,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",47.0,5.0,3.09,0.0,0.91,128.0,0.0,01:35,01:50,03:32,03:49,on-time
2019,12,G4,Allegiant Air,MOT,"Minot, ND: Minot International",31.0,7.0,2.25,0.0,2.56,106.0,0.0,12:43,13:01,14:26,14:44,on-time
2019,12,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9.0,4.0,0.0,0.0,2.06,0.0,0.0,13:10,13:25,15:03,15:18,on-time
2019,12,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",22.0,3.0,0.98,0.67,0.9,21.0,12.0,13:37,13:55,15:15,15:33,on-time
2019,12,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",39.0,13.0,2.25,3.0,6.89,211.0,296.0,14:02,14:21,15:22,15:39,on-time
2019,12,G4,Allegiant Air,MTJ,"Montrose/Delta, CO: Montrose Regional",4.0,0.0,0.0,0.0,0.0,0.0,0.0,04:45,05:03,06:59,07:19,on-time
2019,12,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",73.0,22.0,5.04,1.15,3.95,641.0,45.0,12:33,12:51,14:25,14:45,on-time
2019,12,G4,Allegiant Air,OGD,"Ogden, UT: Ogden-Hinckley",9.0,1.0,1.0,0.0,0.0,20.0,0.0,22:53,23:09,00:51,01:10,delayed
2019,12,G4,Allegiant Air,OGS,"Ogdensburg, NY: Ogdensburg International",11.0,3.0,0.72,0.93,1.14,34.0,133.0,03:57,04:15,05:22,05:37,on-time
2019,12,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",19.0,4.0,1.0,0.0,0.59,35.0,0.0,12:08,12:28,14:23,14:42,on-time
2019,12,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",43.0,4.0,1.94,0.94,0.12,33.0,16.0,10:22,10:40,11:52,12:11,on-time
2019,12,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",53.0,11.0,2.08,1.0,2.28,196.0,48.0,01:44,02:03,03:31,03:49,on-time
2019,12,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",9.0,3.0,0.93,0.68,1.07,14.0,28.0,06:34,06:51,08:23,08:43,on-time
2019,12,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",46.0,8.0,3.84,0.47,1.26,218.0,7.0,14:24,14:44,15:56,16:14,on-time
2019,12,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",53.0,20.0,4.6,1.0,8.56,620.0,45.0,19:03,19:22,20:37,20:57,on-time
2019,12,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",568.0,127.0,26.29,7.11,38.74,2843.0,683.0,11:21,11:38,13:00,13:20,on-time
2019,12,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",61.0,14.0,6.12,3.56,1.68,427.0,77.0,17:23,17:39,18:39,18:55,on-time
2019,12,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",663.0,148.0,35.44,8.51,40.15,4151.0,517.0,13:48,14:07,15:07,15:25,on-time
2019,12,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",88.0,20.0,2.07,1.37,2.41,275.0,109.0,07:19,07:38,08:51,09:08,on-time
2019,12,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",29.0,10.0,0.0,0.0,5.68,0.0,0.0,04:25,04:41,06:37,06:54,on-time
2019,12,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",25.0,6.0,1.53,1.13,3.34,164.0,60.0,06:56,07:15,08:25,08:42,on-time
2019,12,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",15.0,2.0,1.0,0.0,1.0,56.0,0.0,15:12,15:31,16:47,17:07,on-time
2019,12,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",12.0,2.0,0.63,0.0,0.42,10.0,0.0,09:44,10:00,11:35,11:52,on-time
2019,12,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",63.0,15.0,5.1,0.0,1.85,151.0,0.0,15:20,15:37,17:31,17:50,on-time
2019,12,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",35.0,4.0,0.9,0.0,0.39,60.0,0.0,22:28,22:48,00:07,00:22,on-time
2019,12,G4,Allegiant Air,RDM,"Bend/Redmond, OR: Roberts Field",18.0,9.0,2.94,0.95,4.73,469.0,201.0,17:45,18:02,19:20,19:40,on-time
2019,12,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",22.0,4.0,1.68,1.0,0.05,106.0,44.0,15:59,16:14,17:33,17:52,on-time
2019,12,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",64.0,16.0,5.01,0.17,4.48,563.0,6.0,15:59,16:18,18:12,18:30,on-time
2019,12,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",39.0,10.0,3.75,0.0,2.08,390.0,0.0,21:02,21:17,22:21,22:38,on-time
2019,12,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",32.0,7.0,3.16,0.68,1.63,78.0,32.0,21:09,21:29,22:31,22:48,on-time
2019,12,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",24.0,3.0,0.13,0.0,1.67,12.0,0.0,04:23,04:41,06:41,06:58,on-time
2019,12,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",16.0,2.0,0.88,0.37,0.02,132.0,20.0,21:47,22:04,23:33,23:50,on-time
2019,12,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",9.0,2.0,1.0,0.0,1.0,22.0,0.0,18:02,18:17,19:46,20:06,on-time
2019,12,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",75.0,20.0,0.97,1.48,6.17,60.0,48.0,17:17,17:37,19:29,19:46,on-time
2019,12,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",71.0,10.0,5.6,0.0,1.09,1647.0,0.0,17:12,17:28,18:55,19:12,on-time
2019,12,G4,Allegiant Air,SCE,"State College, PA: University Park",18.0,4.0,1.62,0.0,1.69,151.0,0.0,17:16,17:31,19:20,19:40,on-time
2019,12,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",66.0,11.0,1.26,0.86,3.64,25.0,24.0,02:50,03:06,04:45,05:03,on-time
2019,12,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",69.0,14.0,3.99,1.0,4.86,415.0,64.0,04:23,04:39,06:39,06:59,on-time
2019,12,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",966.0,254.0,64.32,15.82,45.76,8285.0,2194.0,18:28,18:43,20:35,20:52,on-time
2019,12,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",72.0,12.0,5.83,0.0,3.54,234.0,0.0,01:36,01:51,03:43,04:03,on-time
2019,12,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9.0,4.0,3.23,0.0,0.06,290.0,0.0,09:19,09:35,11:19,11:34,on-time
2019,12,G4,Allegiant Air,SJU,"San Juan, PR: Luis Munoz Marin International",18.0,2.0,1.41,0.0,0.26,39.0,0.0,17:13,17:33,19:26,19:43,on-time
2019,12,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",16.0,2.0,0.0,0.0,1.91,0.0,0.0,23:32,23:50,00:51,01:10,on-time
2019,12,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",11.0,3.0,1.28,0.0,1.31,83.0,0.0,05:44,06:02,08:01,08:18,on-time
2019,12,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",203.0,56.0,6.71,2.23,20.27,481.0,519.0,04:33,04:50,06:30,06:46,on-time
2019,12,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",10.0,2.0,0.78,0.0,0.67,18.0,0.0,07:29,07:45,09:05,09:20,on-time
2019,12,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",29.0,7.0,0.66,0.0,1.76,25.0,0.0,03:43,04:03,05:14,05:32,on-time
2019,12,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",67.0,13.0,2.03,0.0,9.24,209.0,0.0,17:33,17:51,19:33,19:49,on-time
2019,12,G4,Allegiant Air,TOL,"Toledo, OH: Toledo Express",40.0,9.0,1.0,0.0,0.32,19.0,0.0,00:03,00:18,02:09,02:29,on-time
2019,12,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",11.0,2.0,0.0,0.83,0.53,0.0,55.0,19:54,20:12,21:46,22:06,on-time
2019,12,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",30.0,5.0,2.05,0.0,0.28,45.0,0.0,17:45,18:05,19:59,20:17,on-time
2019,12,G4,Allegiant Air,TUS,"Tucson, AZ: Tucson International",26.0,3.0,0.76,1.0,1.23,22.0,32.0,14:32,14:51,16:36,16:54,on-time
2019,12,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",36.0,2.0,1.0,0.0,0.0,15.0,0.0,13:23,13:43,15:30,15:46,on-time
2019,12,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",145.0,52.0,7.8,1.69,12.45,886.0,45.0,03:15,03:30,05:06,05:26,on-time
2019,12,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",129.0,54.0,10.24,0.04,13.36,2041.0,6.0,10:19,10:36,11:44,12:04,on-time
2019,12,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",87.0,23.0,2.1,1.0,6.05,111.0,16.0,05:01,05:20,07:01,07:18,on-time
2019,12,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",42.0,5.0,0.0,2.0,1.95,0.0,675.0,19:07,19:22,21:06,21:24,on-time
2019,12,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",22.0,7.0,6.0,1.0,0.0,245.0,22.0,01:45,02:02,03:27,03:45,on-time
2019,12,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2996.0,297.0,160.67,10.15,9.57,6699.0,247.0,18:17,18:34,19:46,20:05,on-time
2019,12,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",497.0,31.0,22.35,0.05,0.0,560.0,1.0,21:40,21:59,23:13,23:32,on-time
2019,12,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31.0,12.0,10.8,0.2,0.0,449.0,18.0,22:25,22:40,23:45,00:04,on-time
2019,12,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",763.0,67.0,43.16,0.52,2.36,1175.0,12.0,21:59,22:14,23:38,23:54,on-time
2019,12,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",92.0,20.0,16.49,0.0,0.0,585.0,0.0,14:35,14:53,16:09,16:26,on-time
2019,12,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",194.0,37.0,31.16,1.0,0.0,1895.0,31.0,18:48,19:04,20:54,21:10,on-time
2019,12,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",31.0,8.0,8.0,0.0,0.0,547.0,0.0,11:09,11:28,12:34,12:53,on-time
2019,12,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",758.0,54.0,34.88,1.08,1.17,1061.0,37.0,11:21,11:38,13:25,13:44,on-time
2019,12,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",88.0,17.0,14.2,0.0,0.0,350.0,0.0,07:22,07:39,09:00,09:19,on-time
2019,12,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1343.0,131.0,94.94,0.69,2.14,3400.0,49.0,23:40,23:56,01:17,01:33,on-time
2019,12,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62.0,25.0,24.23,0.0,0.0,685.0,0.0,22:46,23:01,00:21,00:41,on-time
2019,12,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.0,6.0,6.0,0.0,0.0,178.0,0.0,06:51,07:06,08:17,08:37,on-time
2019,12,HA,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",11.0,1.0,0.0,0.0,0.0,0.0,0.0,11:31,11:48,13:39,13:57,delayed
